scenario,layer,mode,step,avg_pop_step,avg_prop_step,std_prop_step,n_pop_samples,n_prop_samples,avg_move_freq_step,avg_harvested_food_step,avg_births_step,avg_entropy_step,avg_confidence_step
S3,0,LLM,185,33.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,186,33.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,187,33.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,188,34.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,189,34.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,190,34.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,191,34.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,192,34.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,193,34.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,194,34.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,195,35.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,196,35.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,197,35.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,198,35.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,199,35.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,200,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,201,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,202,36.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,203,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,204,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,205,36.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,206,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,207,36.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,208,36.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,209,36.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,210,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,211,37.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,212,37.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,213,37.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,214,37.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,215,37.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,216,37.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,217,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,218,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,219,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,220,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,221,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,222,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,223,37.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,224,37.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,225,38.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,226,38.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,227,38.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,228,38.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,229,38.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,230,38.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,231,38.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,232,38.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,233,38.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,234,39.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,235,39.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,236,39.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,237,39.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,238,39.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,239,40.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,240,40.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,241,40.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,242,40.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,243,40.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,244,40.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,245,41.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,246,41.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,247,41.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,248,41.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,249,41.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,250,41.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,251,42.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,252,42.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,253,42.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,254,42.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,255,42.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,256,42.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,257,42.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,258,42.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,259,43.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,260,43.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,261,43.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,262,43.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,263,43.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,264,43.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,265,43.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,266,43.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,267,43.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,268,43.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,269,43.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,270,43.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,271,43.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,272,44.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,273,44.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,274,44.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,275,44.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,276,44.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,277,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,278,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,279,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,280,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,281,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,282,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,283,44.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,284,44.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,285,44.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,286,44.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,287,44.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,288,44.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,289,45.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,290,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,291,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,292,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,293,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,294,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,295,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,296,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,297,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,298,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,299,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,300,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,301,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,302,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,303,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,304,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,305,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,306,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,307,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,308,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,309,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,310,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,311,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,312,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,313,46.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,314,47.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,315,47.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,316,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,317,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,318,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,319,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,320,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,321,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,322,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,323,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,324,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,325,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,326,47.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,327,47.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,328,47.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,329,47.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,330,47.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,331,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,332,46.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,333,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,334,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,335,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,336,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,337,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,338,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,339,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,340,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,341,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,342,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,343,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,344,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,345,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,346,46.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,347,46.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,348,45.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,349,45.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,350,45.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,351,45.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,352,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,353,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,354,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,355,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,356,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,357,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,358,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,359,45.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,360,45.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,361,45.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,362,45.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,363,44.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,364,44.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,365,43.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,366,43.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,367,43.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,368,43.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,369,43.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,370,43.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,371,42.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,372,42.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,373,41.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,374,41.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,375,41.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,376,40.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,377,39.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,378,39.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,379,38.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,380,38.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,381,37.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,382,37.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,383,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,384,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,385,37.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,386,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,387,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,388,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,389,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,390,36.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,391,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,392,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,393,35.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,394,36.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,395,35.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,396,35.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,397,35.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,398,35.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S3,0,LLM,399,35.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,0,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,1,50.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,2,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,3,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,4,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,5,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,6,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,7,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,8,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,9,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,10,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,11,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,12,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,13,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,14,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,15,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,16,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,17,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,18,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,19,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,20,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,21,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,22,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,23,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,24,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,25,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,26,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,27,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,28,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,29,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,30,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,31,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,32,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,33,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,34,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,35,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,36,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,37,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,38,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,39,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,40,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,41,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,42,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,43,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,44,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,45,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,46,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,47,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,48,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,49,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,50,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,51,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,52,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,53,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,54,51.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,55,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,56,50.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,57,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,58,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,59,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,60,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,61,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,62,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,63,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,64,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,65,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,66,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,67,50.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,68,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,69,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,70,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,71,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,72,50.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,73,50.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,74,50.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,75,50.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,76,49.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,77,49.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,78,48.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,79,48.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,80,47.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,81,47.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,82,47.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,83,47.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,84,47.0,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,85,46.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,86,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,87,46.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,88,45.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,89,45.4,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,90,45.2,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,91,44.8,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
S4,0,LLM,92,44.6,nan,nan,5,0,0.0,0.0,0.0,0.0,0.0
